CLIENT_ID,AGE,INCOME,REGION,PRODUCT_TYPE,CREDIT_SCORE,PREDICTED_REVENUE,RISK_CATEGORY,SCENARIO_FACTOR,NOTE
C398,58,112702,Ostrava,Credit Card,747,6639,Medium Risk,0.9,
C399,67,93349,Pilsen,Mortgage,684,6211,Medium Risk,0.9,
C400,31,57477,Prague,Personal Loan,760,2672,Low Risk,1.1,
C401,32,62476,Brno,Credit Card,799,6184,Low Risk,1.1,
C402,51,79286,Ostrava,Mortgage,688,6045,Medium Risk,1,
C403,56,76310,Pilsen,Personal Loan,724,7034,Medium Risk,1.1,
C404,41,55898,Prague,Credit Card,704,1139,Medium Risk,0.9,
C405,69,83202,Brno,Mortgage,516,3041,High Risk,1.1,
C406,27,37139,Ostrava,Personal Loan,549,7846,High Risk,0.9,
C407,48,54792,Pilsen,Credit Card,607,2194,Medium Risk,0.9,
C408,63,114416,Prague,Mortgage,584,5432,High Risk,1.1,
C409,65,93744,Brno,Personal Loan,823,1608,Low Risk,0.9,
C410,57,112362,Ostrava,Credit Card,769,9880,Low Risk,0.9,
C411,70,95035,Pilsen,Mortgage,648,8373,Medium Risk,1,
C412,68,92458,Prague,Personal Loan,681,5479,Medium Risk,1,
C413,25,44855,Brno,Credit Card,570,5470,High Risk,1,
C414,67,96716,Ostrava,Mortgage,825,5890,Low Risk,1,
C415,43,88898,Pilsen,Personal Loan,513,1812,High Risk,1,
C416,40,67854,Prague,Credit Card,503,7796,High Risk,0.9,
C417,51,75954,Brno,Mortgage,737,1105,Medium Risk,0.9,
C418,70,101323,Ostrava,Personal Loan,643,1799,Medium Risk,1,
C419,33,82104,Pilsen,Credit Card,810,4039,Low Risk,1,
C420,65,95401,Prague,Mortgage,596,1159,High Risk,0.9,
C421,37,50134,Brno,Personal Loan,561,7700,High Risk,0.9,
C422,22,45691,Ostrava,Credit Card,667,7603,Medium Risk,0.9,
C423,45,80272,Pilsen,Mortgage,836,3333,Low Risk,1.1,
C424,55,115776,Prague,Personal Loan,658,7189,Medium Risk,1,
C425,62,83731,Brno,Credit Card,682,4478,Medium Risk,1.1,
C426,46,83013,Ostrava,Mortgage,843,3351,Low Risk,1,
C427,40,64821,Pilsen,Personal Loan,705,7735,Medium Risk,0.9,
C428,47,87718,Prague,Credit Card,625,6649,Medium Risk,1.1,
C429,59,113770,Brno,Mortgage,640,9575,Medium Risk,0.9,
C430,47,57850,Ostrava,Personal Loan,703,5888,Medium Risk,1.1,
C431,49,86288,Pilsen,Credit Card,554,8044,High Risk,1.1,
C432,20,37200,Prague,Mortgage,815,1551,Low Risk,1,
C433,25,48121,Brno,Personal Loan,661,4520,Medium Risk,0.9,
C434,42,73477,Ostrava,Credit Card,576,2857,High Risk,1,
C435,46,73500,Pilsen,Mortgage,534,5468,High Risk,0.9,
C436,28,47815,Prague,Personal Loan,502,8060,High Risk,1,
C437,31,50063,Brno,Credit Card,723,7102,Medium Risk,1.1,
C438,20,40436,Ostrava,Mortgage,531,2231,High Risk,1,
C439,70,117107,Pilsen,Personal Loan,575,5210,High Risk,0.9,
C440,49,76901,Prague,Credit Card,767,1534,Low Risk,0.9,
C441,26,36499,Brno,Mortgage,817,6482,Low Risk,0.9,
C442,36,62378,Ostrava,Personal Loan,762,2336,Low Risk,0.9,
C443,51,82356,Pilsen,Credit Card,660,5245,Medium Risk,1,
C444,41,85022,Prague,Mortgage,542,5042,High Risk,1,
C445,69,85817,Brno,Personal Loan,558,6495,High Risk,1,
C446,48,59130,Ostrava,Credit Card,600,3233,Medium Risk,0.9,
C447,44,52315,Pilsen,Mortgage,797,4470,Low Risk,0.9,
C448,64,103091,Prague,Personal Loan,802,5776,Low Risk,1,
C449,66,95026,Brno,Credit Card,504,1926,High Risk,0.9,
C450,67,119991,Ostrava,Mortgage,684,5675,Medium Risk,1,
C451,68,89659,Pilsen,Personal Loan,574,9184,High Risk,1.1,
C452,54,101628,Prague,Credit Card,737,6691,Medium Risk,1.1,
C453,22,34741,Brno,Mortgage,821,5480,Low Risk,1,
C454,59,119665,Ostrava,Personal Loan,593,7532,High Risk,0.9,
C455,56,111656,Pilsen,Credit Card,833,1477,Low Risk,1,
C456,46,52327,Prague,Mortgage,617,6565,Medium Risk,1,
C457,65,97542,Brno,Personal Loan,540,3301,High Risk,1.1,
C458,42,77382,Ostrava,Credit Card,649,9613,Medium Risk,1.1,
C459,47,72482,Pilsen,Mortgage,763,4043,Low Risk,1.1,
C460,50,51711,Prague,Personal Loan,699,4493,Medium Risk,1,
C461,23,49471,Brno,Credit Card,516,6598,High Risk,0.9,
C462,20,36549,Ostrava,Mortgage,739,9515,Medium Risk,0.9,
C463,35,82236,Pilsen,Personal Loan,724,2661,Medium Risk,0.9,
C464,20,47958,Prague,Credit Card,848,1922,Low Risk,1,
C465,59,83626,Brno,Mortgage,731,9884,Medium Risk,0.9,
C466,44,71643,Ostrava,Personal Loan,786,4703,Low Risk,1,
C467,34,58234,Pilsen,Credit Card,697,8224,Medium Risk,1,
C468,63,76071,Prague,Mortgage,721,3633,Medium Risk,0.9,
C469,51,96595,Brno,Personal Loan,721,1671,Medium Risk,1.1,
C470,24,44013,Ostrava,Credit Card,661,1428,Medium Risk,0.9,
C471,60,119022,Pilsen,Mortgage,831,4794,Low Risk,1.1,
C472,54,78008,Prague,Personal Loan,795,7187,Low Risk,0.9,
C473,61,112840,Brno,Credit Card,732,3847,Medium Risk,0.9,
C474,32,60877,Ostrava,Mortgage,716,9955,Medium Risk,0.9,
C475,26,44503,Pilsen,Personal Loan,547,9051,High Risk,1,
C476,48,65890,Prague,Credit Card,526,2394,High Risk,1.1,
C477,31,86464,Brno,Mortgage,585,4622,High Risk,1.1,
C478,65,75508,Ostrava,Personal Loan,542,9773,High Risk,1,
C479,28,46584,Pilsen,Credit Card,553,5271,High Risk,1.1,
C480,43,69807,Prague,Mortgage,843,6352,Low Risk,0.9,
C481,24,39661,Brno,Personal Loan,617,9236,Medium Risk,1.1,
C482,39,53764,Ostrava,Credit Card,524,5108,High Risk,1,
C483,29,42004,Pilsen,Mortgage,577,8678,High Risk,1,
C484,33,53385,Prague,Personal Loan,721,1558,Medium Risk,1,
C485,34,87910,Brno,Credit Card,772,2731,Low Risk,1.1,
C486,68,84469,Ostrava,Mortgage,509,6989,High Risk,0.9,
C487,64,97083,Pilsen,Personal Loan,805,9558,Low Risk,1.1,
C488,62,83492,Prague,Credit Card,505,4639,High Risk,0.9,
C489,45,54471,Brno,Mortgage,786,6343,Low Risk,0.9,
C490,63,117787,Ostrava,Personal Loan,784,7549,Low Risk,1.1,
C491,24,36053,Pilsen,Credit Card,782,8438,Low Risk,1,
C492,38,72792,Prague,Mortgage,536,4187,High Risk,0.9,
C493,45,57009,Brno,Personal Loan,598,1342,High Risk,1.1,
C494,23,42033,Ostrava,Credit Card,682,5856,Medium Risk,1,
C495,35,75957,Pilsen,Mortgage,535,3603,High Risk,0.9,
C496,65,96077,Prague,Personal Loan,607,8250,Medium Risk,1,
C497,68,94967,Brno,Credit Card,666,9105,Medium Risk,1,
C498,40,75104,Ostrava,Mortgage,550,5398,High Risk,1,
C499,69,117612,Pilsen,Personal Loan,754,4161,Low Risk,0.9,
C500,47,60339,Prague,Credit Card,592,4092,High Risk,0.9,
C501,57,105541,Brno,Mortgage,526,3481,High Risk,1,
C502,28,47579,Ostrava,Personal Loan,657,3069,Medium Risk,1.1,
C503,29,43128,Pilsen,Credit Card,655,2013,Medium Risk,0.9,
C504,67,96399,Prague,Mortgage,712,5938,Medium Risk,1,
C505,23,30229,Brno,Personal Loan,723,1061,Medium Risk,1.1,
C506,59,117506,Ostrava,Credit Card,560,4825,High Risk,1,
C507,45,56943,Pilsen,Mortgage,806,5007,Low Risk,1,
C508,56,113304,Prague,Personal Loan,551,7454,High Risk,1.1,
C509,41,61913,Brno,Credit Card,748,9730,Medium Risk,0.9,
C510,69,116315,Ostrava,Mortgage,570,8057,High Risk,0.9,
C511,21,31696,Pilsen,Personal Loan,599,9761,High Risk,1.1,
C512,55,95702,Prague,Credit Card,785,1614,Low Risk,0.9,
C513,31,57986,Brno,Mortgage,797,7338,Low Risk,1.1,
C514,38,69886,Ostrava,Personal Loan,689,2612,Medium Risk,1,
C515,66,108432,Pilsen,Credit Card,562,6610,High Risk,1,
C516,42,87358,Prague,Mortgage,514,5556,High Risk,1.1,
C517,55,108532,Brno,Personal Loan,623,7966,Medium Risk,1.1,
C518,24,31277,Ostrava,Credit Card,724,8010,Medium Risk,0.9,
C519,50,89834,Pilsen,Mortgage,840,5761,Low Risk,1.1,
C520,60,78933,Prague,Personal Loan,591,2687,High Risk,0.9,
C521,63,80203,Brno,Credit Card,564,7040,High Risk,1.1,
C522,32,78065,Ostrava,Mortgage,762,9915,Low Risk,1,
C523,56,102371,Pilsen,Personal Loan,602,4131,Medium Risk,1.1,
C524,30,66040,Prague,Credit Card,562,6717,High Risk,1,
C525,65,83537,Brno,Mortgage,621,8949,Medium Risk,0.9,
C526,39,61594,Ostrava,Personal Loan,846,9061,Low Risk,1,
C527,31,58221,Pilsen,Credit Card,591,6403,High Risk,1,
C528,52,85607,Prague,Mortgage,753,2056,Low Risk,0.9,
C529,42,61164,Brno,Personal Loan,769,5313,Low Risk,0.9,
C530,65,109826,Ostrava,Credit Card,579,1546,High Risk,1.1,
C531,60,114109,Pilsen,Mortgage,801,3912,Low Risk,1.1,
C532,34,63337,Prague,Personal Loan,541,5669,High Risk,1,
C533,49,87164,Brno,Credit Card,753,2716,Low Risk,1.1,
C534,22,31035,Ostrava,Mortgage,550,6126,High Risk,1.1,
C535,64,110487,Pilsen,Personal Loan,583,6957,High Risk,0.9,
C536,56,97099,Prague,Credit Card,621,6682,Medium Risk,1,
C537,56,115901,Brno,Mortgage,677,1428,Medium Risk,1,
C538,52,84358,Ostrava,Personal Loan,512,7698,High Risk,1.1,
C539,66,110015,Pilsen,Credit Card,562,9887,High Risk,0.9,
C540,20,44704,Prague,Mortgage,751,2823,Low Risk,1.1,
C541,59,108638,Brno,Personal Loan,705,6146,Medium Risk,1,
C542,69,94762,Ostrava,Credit Card,510,1353,High Risk,1.1,
C543,35,89506,Pilsen,Mortgage,838,9568,Low Risk,1.1,
C544,68,111552,Prague,Personal Loan,547,5218,High Risk,1,
C545,60,83378,Brno,Credit Card,600,4827,Medium Risk,1.1,
C546,22,31434,Ostrava,Mortgage,730,5540,Medium Risk,0.9,
C547,42,81827,Pilsen,Personal Loan,814,9422,Low Risk,1,
C548,23,31387,Prague,Credit Card,636,7682,Medium Risk,1,
C549,56,88828,Brno,Mortgage,597,6554,High Risk,1,
C550,50,61040,Ostrava,Personal Loan,553,1846,High Risk,1.1,
C551,31,72795,Pilsen,Credit Card,553,3738,High Risk,1,
C552,49,83158,Prague,Mortgage,716,7697,Medium Risk,1.1,
C553,44,68479,Brno,Personal Loan,636,5633,Medium Risk,0.9,
C554,51,119255,Ostrava,Credit Card,841,6747,Low Risk,0.9,
C555,29,46383,Pilsen,Mortgage,534,1871,High Risk,1.1,
C556,25,44074,Prague,Personal Loan,837,5367,Low Risk,1,
C557,67,98643,Brno,Credit Card,824,1186,Low Risk,0.9,
C558,25,42336,Ostrava,Mortgage,512,8676,High Risk,1.1,
C559,62,84963,Pilsen,Personal Loan,503,3040,High Risk,1.1,
C560,50,81575,Prague,Credit Card,611,6132,Medium Risk,1,
C561,50,50280,Brno,Mortgage,700,7322,Medium Risk,1,
C562,45,64941,Ostrava,Personal Loan,600,5113,Medium Risk,0.9,
C563,20,46227,Pilsen,Credit Card,731,3873,Medium Risk,0.9,
C564,20,34406,Prague,Mortgage,770,6807,Low Risk,1,
C565,36,57743,Brno,Personal Loan,617,2826,Medium Risk,1,
C566,45,76629,Ostrava,Credit Card,589,6690,High Risk,0.9,
C567,23,46818,Pilsen,Mortgage,566,7303,High Risk,1,
C568,45,75235,Prague,Personal Loan,736,5523,Medium Risk,0.9,
C569,65,110448,Brno,Credit Card,799,6666,Low Risk,1,
C570,23,42909,Ostrava,Mortgage,838,8421,Low Risk,1.1,
C571,67,75361,Pilsen,Personal Loan,843,8569,Low Risk,0.9,
C572,32,67870,Prague,Credit Card,837,2617,Low Risk,1.1,
C573,55,118340,Brno,Mortgage,670,2015,Medium Risk,1.1,
C574,27,34805,Ostrava,Personal Loan,828,5284,Low Risk,1,
C575,26,34240,Pilsen,Credit Card,812,4356,Low Risk,1.1,
C576,55,99378,Prague,Mortgage,613,9325,Medium Risk,1.1,
C577,52,106979,Brno,Personal Loan,606,2275,Medium Risk,1.1,
C578,50,81281,Ostrava,Credit Card,731,9962,Medium Risk,1.1,
C579,33,74343,Pilsen,Mortgage,509,6856,High Risk,1,
C580,69,117841,Prague,Personal Loan,805,4350,Low Risk,1.1,
C581,42,83508,Brno,Credit Card,594,3799,High Risk,1,
C582,53,87103,Ostrava,Mortgage,767,9047,Low Risk,1,
C583,70,113646,Pilsen,Personal Loan,836,9603,Low Risk,0.9,
C584,52,113812,Prague,Credit Card,631,2676,Medium Risk,0.9,
C585,57,109903,Brno,Mortgage,822,8310,Low Risk,0.9,
C586,63,86856,Ostrava,Personal Loan,801,9272,Low Risk,0.9,
C587,35,72236,Pilsen,Credit Card,791,7498,Low Risk,1,
C588,46,56813,Prague,Mortgage,574,2616,High Risk,0.9,
C589,22,45248,Brno,Personal Loan,522,7713,High Risk,0.9,
C590,42,62236,Ostrava,Credit Card,548,9272,High Risk,1,
C591,37,66853,Pilsen,Mortgage,649,9069,Medium Risk,0.9,
C592,21,49644,Prague,Personal Loan,753,8059,Low Risk,0.9,
C593,61,100205,Brno,Credit Card,798,8993,Low Risk,0.9,
C594,45,84074,Ostrava,Mortgage,592,2330,High Risk,1.1,
C595,41,50062,Pilsen,Personal Loan,715,7292,Medium Risk,1,
C596,56,94272,Prague,Credit Card,637,6405,Medium Risk,1.1,
C597,39,86510,Brno,Mortgage,717,6232,Medium Risk,1,
C598,26,37469,Ostrava,Personal Loan,788,2975,Low Risk,0.9,
C599,48,66343,Pilsen,Credit Card,626,3235,Medium Risk,1.1,
C600,58,118259,Prague,Mortgage,760,5918,Low Risk,1.1,
C601,29,49402,Brno,Personal Loan,760,2069,Low Risk,1.1,
C602,38,55078,Ostrava,Credit Card,649,4720,Medium Risk,0.9,
C603,47,70085,Pilsen,Mortgage,705,2212,Medium Risk,1.1,
C604,32,67665,Prague,Personal Loan,651,1785,Medium Risk,1,
C605,40,53556,Brno,Credit Card,665,6758,Medium Risk,1.1,
C606,31,72112,Ostrava,Mortgage,606,2589,Medium Risk,0.9,
C607,20,37240,Pilsen,Personal Loan,737,4773,Medium Risk,1,
C608,50,72247,Prague,Credit Card,692,2867,Medium Risk,1.1,
C609,55,105093,Brno,Mortgage,637,4671,Medium Risk,0.9,
C610,28,43621,Ostrava,Personal Loan,634,7666,Medium Risk,0.9,
C611,54,107230,Pilsen,Credit Card,555,7640,High Risk,0.9,
C612,46,85878,Prague,Mortgage,766,9184,Low Risk,1,
C613,25,48102,Brno,Personal Loan,616,2916,Medium Risk,1.1,
C614,33,51719,Ostrava,Credit Card,578,7154,High Risk,1.1,
C615,46,57304,Pilsen,Mortgage,675,2918,Medium Risk,1,
C616,49,81736,Prague,Personal Loan,698,2391,Medium Risk,1,
C617,30,65026,Brno,Credit Card,691,8693,Medium Risk,0.9,
C618,55,99461,Ostrava,Mortgage,549,4546,High Risk,1,
C619,51,94605,Pilsen,Personal Loan,586,6466,High Risk,1,
C620,30,77232,Prague,Credit Card,706,4374,Medium Risk,1,
C621,67,119439,Brno,Mortgage,593,3247,High Risk,0.9,
C622,39,57366,Ostrava,Personal Loan,778,5501,Low Risk,0.9,
C623,21,45372,Pilsen,Credit Card,630,6303,Medium Risk,0.9,
C624,25,41342,Prague,Mortgage,589,2471,High Risk,1,
C625,59,102420,Brno,Personal Loan,793,9152,Low Risk,1,
C626,66,118567,Ostrava,Credit Card,670,7403,Medium Risk,1,
C627,46,79686,Pilsen,Mortgage,710,8518,Medium Risk,1,
C628,44,68688,Prague,Personal Loan,506,8295,High Risk,0.9,
C629,44,70892,Brno,Credit Card,719,5568,Medium Risk,0.9,
C630,47,85299,Ostrava,Mortgage,759,7341,Low Risk,1.1,
C631,30,74410,Pilsen,Personal Loan,569,8515,High Risk,0.9,
C632,49,69196,Prague,Credit Card,708,1798,Medium Risk,1.1,
C633,47,67784,Brno,Mortgage,775,9554,Low Risk,1,
C634,53,117957,Ostrava,Personal Loan,560,3032,High Risk,0.9,
C635,54,101844,Pilsen,Credit Card,599,3214,High Risk,1.1,
C636,47,71741,Prague,Mortgage,817,8283,Low Risk,1.1,
C637,44,71492,Brno,Personal Loan,575,8563,High Risk,1.1,
C638,32,66536,Ostrava,Credit Card,604,4279,Medium Risk,1,
C639,27,46082,Pilsen,Mortgage,765,8831,Low Risk,1.1,
C640,41,68195,Prague,Personal Loan,729,1207,Medium Risk,0.9,
C641,21,32432,Brno,Credit Card,653,4985,Medium Risk,1.1,
C642,27,36459,Ostrava,Mortgage,710,8623,Medium Risk,1,
C643,58,102186,Pilsen,Personal Loan,536,3237,High Risk,1,
C644,26,31516,Prague,Credit Card,505,1935,High Risk,1.1,
C645,59,81240,Brno,Mortgage,669,3036,Medium Risk,1,
C646,56,79588,Ostrava,Personal Loan,623,2401,Medium Risk,1,
C647,32,70467,Pilsen,Credit Card,670,5991,Medium Risk,1.1,
C648,70,102650,Prague,Mortgage,626,7300,Medium Risk,1.1,
C649,31,74466,Brno,Personal Loan,549,2628,High Risk,0.9,
C650,39,89715,Ostrava,Credit Card,628,7848,Medium Risk,1.1,
C651,43,55368,Pilsen,Mortgage,517,8870,High Risk,1,
C652,27,30483,Prague,Personal Loan,566,1462,High Risk,0.9,
C653,61,99183,Brno,Credit Card,651,6928,Medium Risk,1,
C654,27,38891,Ostrava,Mortgage,512,5069,High Risk,0.9,
C655,47,50920,Pilsen,Personal Loan,550,3117,High Risk,1.1,
C656,28,40855,Prague,Credit Card,717,3685,Medium Risk,0.9,
C657,42,87700,Brno,Mortgage,520,3365,High Risk,0.9,
C658,40,83773,Ostrava,Personal Loan,766,3457,Low Risk,1,
C659,29,32313,Pilsen,Credit Card,591,7864,High Risk,1,
C660,29,34177,Prague,Mortgage,714,5196,Medium Risk,1.1,
C661,43,87329,Brno,Personal Loan,848,8163,Low Risk,1,
C662,58,87490,Ostrava,Credit Card,732,8890,Medium Risk,1,
C663,37,78207,Pilsen,Mortgage,769,5614,Low Risk,1,
C664,33,67588,Prague,Personal Loan,585,4258,High Risk,1,
C665,35,67624,Brno,Credit Card,541,4752,High Risk,0.9,
C666,47,73591,Ostrava,Mortgage,598,4027,High Risk,0.9,
C667,53,112368,Pilsen,Personal Loan,717,7710,Medium Risk,0.9,
C668,50,56393,Prague,Credit Card,617,3081,Medium Risk,1.1,
C669,21,36261,Brno,Mortgage,802,9107,Low Risk,0.9,
C670,37,52688,Ostrava,Personal Loan,812,4616,Low Risk,1,
C671,27,34257,Pilsen,Credit Card,619,6965,Medium Risk,1.1,
C672,22,33275,Prague,Mortgage,715,2456,Medium Risk,0.9,
C673,42,83740,Brno,Personal Loan,665,7830,Medium Risk,0.9,
C674,64,78791,Ostrava,Credit Card,758,6155,Low Risk,0.9,
C675,58,111940,Pilsen,Mortgage,726,9888,Medium Risk,1.1,
C676,24,34984,Prague,Personal Loan,791,9306,Low Risk,1,
C677,51,104556,Brno,Credit Card,749,4583,Medium Risk,0.9,
C678,41,64337,Ostrava,Mortgage,554,2462,High Risk,1.1,
C679,23,33460,Pilsen,Personal Loan,597,2770,High Risk,0.9,
C680,32,69155,Prague,Credit Card,622,2544,Medium Risk,0.9,
C681,61,101681,Brno,Mortgage,637,9337,Medium Risk,0.9,
C682,25,45760,Ostrava,Personal Loan,795,7383,Low Risk,1,
C683,37,74965,Pilsen,Credit Card,568,2217,High Risk,1.1,
C684,51,119006,Prague,Mortgage,580,3022,High Risk,1.1,
C685,57,104982,Brno,Personal Loan,762,6191,Low Risk,0.9,
C686,66,112770,Ostrava,Credit Card,762,6173,Low Risk,0.9,
C687,28,45936,Pilsen,Mortgage,696,7228,Medium Risk,1,
C688,33,56051,Prague,Personal Loan,704,4637,Medium Risk,1.1,
C689,70,87506,Brno,Credit Card,845,1301,Low Risk,1,
C690,47,84399,Ostrava,Mortgage,532,1982,High Risk,0.9,
C691,54,94743,Pilsen,Personal Loan,739,8327,Medium Risk,0.9,
C692,58,77907,Prague,Credit Card,583,6417,High Risk,1.1,
C693,47,89341,Brno,Mortgage,521,4238,High Risk,1.1,
C694,55,113616,Ostrava,Personal Loan,653,6689,Medium Risk,1,
C695,26,35620,Pilsen,Credit Card,520,8325,High Risk,1,
C696,38,86242,Prague,Mortgage,617,6944,Medium Risk,0.9,
C697,20,32897,Brno,Personal Loan,843,2165,Low Risk,1,
C698,67,118306,Ostrava,Credit Card,824,7591,Low Risk,1.1,
C699,49,69406,Pilsen,Mortgage,779,3434,Low Risk,0.9,
C700,34,63857,Prague,Personal Loan,645,5944,Medium Risk,1,
C701,66,92770,Brno,Credit Card,688,9933,Medium Risk,0.9,
C702,30,62280,Ostrava,Mortgage,653,3688,Medium Risk,1,
C703,65,87294,Pilsen,Personal Loan,645,3881,Medium Risk,1.1,
C704,46,51353,Prague,Credit Card,760,3465,Low Risk,1.1,
C705,60,95411,Brno,Mortgage,700,6381,Medium Risk,0.9,
C706,49,76310,Ostrava,Personal Loan,661,2881,Medium Risk,1,
C707,45,62192,Pilsen,Credit Card,563,8129,High Risk,1.1,
C708,56,110538,Prague,Mortgage,742,7264,Medium Risk,1.1,
C709,41,68814,Brno,Personal Loan,555,1999,High Risk,0.9,
C710,62,116195,Ostrava,Credit Card,697,9567,Medium Risk,1.1,
C711,68,88977,Pilsen,Mortgage,687,3313,Medium Risk,0.9,
C712,59,117764,Prague,Personal Loan,565,5566,High Risk,0.9,
C713,54,118203,Brno,Credit Card,750,7114,Low Risk,1.1,
C714,35,67213,Ostrava,Mortgage,789,9452,Low Risk,1,
C715,70,102496,Pilsen,Personal Loan,572,8351,High Risk,0.9,
C716,64,109940,Prague,Credit Card,640,1894,Medium Risk,1,
C717,32,68602,Brno,Mortgage,598,2828,High Risk,1.1,
C718,54,118230,Ostrava,Personal Loan,542,3701,High Risk,1.1,
C719,43,65891,Pilsen,Credit Card,584,9006,High Risk,1.1,
C720,47,59068,Prague,Mortgage,628,9572,Medium Risk,1,
C721,49,85865,Brno,Personal Loan,704,6201,Medium Risk,0.9,
C722,60,119597,Ostrava,Credit Card,534,4533,High Risk,1,
C723,41,76070,Pilsen,Mortgage,576,8631,High Risk,1.1,
C724,43,60881,Prague,Personal Loan,665,5011,Medium Risk,1.1,
C725,32,84447,Brno,Credit Card,626,4822,Medium Risk,1,
C726,59,98139,Ostrava,Mortgage,576,1864,High Risk,1,
C727,32,67787,Pilsen,Personal Loan,575,4150,High Risk,1.1,
C728,66,100393,Prague,Credit Card,615,6842,Medium Risk,1.1,
C729,29,35305,Brno,Mortgage,723,8874,Medium Risk,1.1,
C730,70,107979,Ostrava,Personal Loan,792,1670,Low Risk,1.1,
C731,66,107525,Pilsen,Credit Card,743,9590,Medium Risk,0.9,
C732,43,55661,Prague,Mortgage,685,6364,Medium Risk,0.9,
C733,30,65097,Brno,Personal Loan,788,6993,Low Risk,1.1,
C734,47,82073,Ostrava,Credit Card,648,7930,Medium Risk,1.1,
C735,64,109103,Pilsen,Mortgage,804,5141,Low Risk,0.9,
C736,56,89899,Prague,Personal Loan,832,4616,Low Risk,1.1,
C737,51,95859,Brno,Credit Card,625,2845,Medium Risk,1.1,
C738,61,101637,Ostrava,Mortgage,532,1123,High Risk,1.1,
C739,22,37710,Pilsen,Personal Loan,770,1492,Low Risk,1.1,
C740,43,77257,Prague,Credit Card,820,6207,Low Risk,1.1,
C741,34,65523,Brno,Mortgage,715,6117,Medium Risk,1,
C742,20,37875,Ostrava,Personal Loan,789,8064,Low Risk,0.9,
C743,47,75343,Pilsen,Credit Card,799,3553,Low Risk,1,
C744,38,66239,Prague,Mortgage,776,4998,Low Risk,0.9,
C745,67,95798,Brno,Personal Loan,502,9375,High Risk,0.9,
C746,26,45535,Ostrava,Credit Card,843,5800,Low Risk,1,
C747,39,86311,Pilsen,Mortgage,657,4550,Medium Risk,0.9,
C748,40,50324,Prague,Personal Loan,553,2028,High Risk,1,
C749,52,114513,Brno,Credit Card,704,4564,Medium Risk,0.9,
C750,31,85674,Ostrava,Mortgage,660,3437,Medium Risk,0.9,
C751,28,37321,Pilsen,Personal Loan,509,4878,High Risk,0.9,
C752,65,94892,Prague,Credit Card,521,6910,High Risk,1.1,
C753,46,71693,Brno,Mortgage,587,3637,High Risk,0.9,
C754,63,119001,Ostrava,Personal Loan,668,5785,Medium Risk,1.1,
C755,27,30190,Pilsen,Credit Card,845,1511,Low Risk,1,
C756,35,86779,Prague,Mortgage,686,6963,Medium Risk,1.1,
C757,43,86785,Brno,Personal Loan,639,6665,Medium Risk,1.1,
C758,64,112571,Ostrava,Credit Card,808,4346,Low Risk,0.9,
C759,67,84776,Pilsen,Mortgage,551,4448,High Risk,1,
C760,39,71919,Prague,Personal Loan,790,9249,Low Risk,1.1,
C761,27,37207,Brno,Credit Card,566,2092,High Risk,1,
C762,57,114710,Ostrava,Mortgage,580,5115,High Risk,1,
C763,52,78116,Pilsen,Personal Loan,526,4370,High Risk,1.1,
C764,25,47761,Prague,Credit Card,753,2245,Low Risk,0.9,
C765,52,109289,Brno,Mortgage,751,5598,Low Risk,1.1,
C766,52,88532,Ostrava,Personal Loan,807,3889,Low Risk,0.9,
C767,47,72497,Pilsen,Credit Card,767,2035,Low Risk,0.9,
C768,37,85742,Prague,Mortgage,664,1738,Medium Risk,0.9,
C769,29,49236,Brno,Personal Loan,731,8801,Medium Risk,0.9,
C770,31,50787,Ostrava,Credit Card,551,6868,High Risk,0.9,
C771,66,85039,Pilsen,Mortgage,558,4375,High Risk,0.9,
C772,51,96264,Prague,Personal Loan,704,3500,Medium Risk,1.1,
C773,70,81567,Brno,Credit Card,630,9925,Medium Risk,0.9,
C774,37,63999,Ostrava,Mortgage,679,9668,Medium Risk,0.9,
C775,25,38855,Pilsen,Personal Loan,667,7729,Medium Risk,1,
C776,41,56569,Prague,Credit Card,550,5314,High Risk,1.1,
C777,68,81221,Brno,Mortgage,701,4669,Medium Risk,0.9,
C778,30,82858,Ostrava,Personal Loan,633,3487,Medium Risk,0.9,
C779,59,88563,Pilsen,Credit Card,835,1416,Low Risk,0.9,
C780,63,119354,Prague,Mortgage,746,8892,Medium Risk,1,
C781,54,88262,Brno,Personal Loan,718,5613,Medium Risk,1.1,
C782,50,56539,Ostrava,Credit Card,770,8227,Low Risk,1.1,
C783,49,59051,Pilsen,Mortgage,533,8701,High Risk,0.9,
C784,28,30220,Prague,Personal Loan,612,8281,Medium Risk,0.9,
C785,59,90371,Brno,Credit Card,815,2298,Low Risk,1.1,
C786,56,84745,Ostrava,Mortgage,806,3524,Low Risk,1,
C787,33,88831,Pilsen,Personal Loan,789,7473,Low Risk,1.1,
C788,23,45939,Prague,Credit Card,633,7386,Medium Risk,0.9,
C789,20,31690,Brno,Mortgage,815,9959,Low Risk,1.1,
C790,29,37800,Ostrava,Personal Loan,676,6049,Medium Risk,0.9,
C791,62,77330,Pilsen,Credit Card,623,8978,Medium Risk,1,
C792,57,89161,Prague,Mortgage,780,9944,Low Risk,1,
C793,20,41146,Brno,Personal Loan,641,4474,Medium Risk,1,
C794,45,55795,Ostrava,Credit Card,587,2350,High Risk,1.1,
C795,68,88344,Pilsen,Mortgage,793,9583,Low Risk,1,
C796,56,93002,Prague,Personal Loan,676,8177,Medium Risk,0.9,
C797,30,63383,Brno,Credit Card,571,1541,High Risk,1,
